13.68421052631579	9.66050878989812e-06
13.68421052631579	5.128613839929811e-07
16.05263157894737	8.317637711015244e-07
18.421052631578945	1.096478196143434e-06
20.789473684210527	1.3489628825944066e-06
23.157894736842103	1.7782794100366207e-06
25.526315789473685	2.1877616239464376e-06
27.89473684210526	2.6915348039248716e-06
30.263157894736842	3.0902954325097874e-06
32.63157894736842	3.548133892342487e-06
34.99999999999999	4.073802778045671e-06
37.368421052631575	5.01187233626103e-06
39.73684210526316	5.3703179637123735e-06
42.10526315789473	6.165950018617054e-06
44.47368421052631	6.606934480080653e-06
46.84210526315789	7.585775750285832e-06
49.21052631578947	8.128305161669221e-06
51.57894736842105	9.332543007973818e-06
53.94736842105262	9.66050878989812e-06
56.315789473684205	9.66050878989812e-06
56.315789473684205	9.66050878989812e-06
