13.68421052631579	9.66050878989812e-06
13.68421052631579	1.0232929922811889e-06
16.05263157894737	1.3489628825931788e-06
18.421052631578945	1.905460717963182e-06
20.789473684210527	2.3442288153130095e-06
23.157894736842103	2.884031503127408e-06
25.526315789473685	3.5481338923406005e-06
27.89473684210526	4.365158322396077e-06
30.263157894736842	5.37031796370016e-06
32.63157894736842	6.165950018605995e-06
34.99999999999999	7.07945784383147e-06
37.368421052631575	8.12830516163817e-06
39.73684210526316	8.709635899562739e-06
42.10526315789473	9.66050878989812e-06
44.47368421052631	9.66050878989812e-06
46.84210526315789	9.66050878989812e-06
49.21052631578947	9.66050878989812e-06
51.57894736842105	9.66050878989812e-06
53.94736842105262	9.66050878989812e-06
56.315789473684205	9.66050878989812e-06
56.315789473684205	9.66050878989812e-06
