13.68421052631579	9.66050878989812e-06
13.68421052631579	7.244359600737327e-07
16.05263157894737	8.31763771102397e-07
18.421052631578945	1.1748975549414934e-06
20.789473684210527	1.3489628825956011e-06
23.157894736842103	1.5488166189161316e-06
25.526315789473685	2.0417379446650054e-06
27.89473684210526	2.51188643150932e-06
30.263157894736842	2.884031503125408e-06
32.63157894736842	3.3113112148170024e-06
34.99999999999999	3.8018939631944163e-06
37.368421052631575	4.365158322392221e-06
39.73684210526316	5.0118723362543266e-06
42.10526315789473	5.370317963718194e-06
44.47368421052631	6.16595001862916e-06
46.84210526315789	6.6069344800959484e-06
49.21052631578947	7.585775750265261e-06
51.57894736842105	8.128305161619086e-06
53.94736842105262	9.332543007941468e-06
56.315789473684205	9.66050878989812e-06
56.315789473684205	9.66050878989812e-06
