0.115	3.469e-4
0.336	3.469e-4
0.472	3.381e-4
0.608	3.279e-4
0.874	3.043e-4
1.074	2.860e-4
1.228	2.686e-4
1.358	2.506e-4
1.602	2.148e-4
1.820	1.850e-4
1.950	1.649e-4
2.095	1.500e-4
2.309	1.207e-4
2.534	9.432e-5
2.665	7.939e-5
2.785	6.221e-5
2.997	4.442e-5
3.288	2.503e-5
3.397	1.836e-5
3.569	1.103e-5
3.708	6.734e-6
3.795	4.739e-6
3.858	3.336e-6
3.970	1.762e-6
4.049	1.018e-6
