0.072	0.023
0.403	0.023
0.720	0.019
1.035	0.016
1.326	0.012
1.641	0.008
1.914	0.005
2.176	0.003
2.405	0.002
2.606	7.955e-4
2.798	3.431e-4
2.921	1.516e-4
3.037	6.349e-5
3.119	2.660e-5
3.185	1.060e-5
3.236	4.129e-6
3.276	1.745e-6
