13.68421052631579	9.66050878989812e-06
13.68421052631579	4.786300923221819e-07
16.05263157894737	7.244359600743639e-07
18.421052631578945	9.549925860223743e-07
20.789473684210527	1.1748975549434973e-06
23.157894736842103	1.5488166189115705e-06
25.526315789473685	1.9054607179600957e-06
27.89473684210526	2.344228815319496e-06
30.263157894736842	2.6915348039172318e-06
32.63157894736842	3.0902954325195707e-06
34.99999999999999	3.548133892338489e-06
37.368421052631575	4.0738027780431965e-06
39.73684210526316	4.677351412881863e-06
42.10526315789473	5.37031796371491e-06
44.47368421052631	5.754399373376156e-06
46.84210526315789	6.6069344800525075e-06
49.21052631578947	7.079457843854476e-06
51.57894736842105	8.128305161617092e-06
53.94736842105262	8.709635899553458e-06
56.315789473684205	9.332543008002637e-06
56.315789473684205	9.66050878989812e-06
