13.68421052631579	9.66050878989812e-06
13.68421052631579	1.7782794100353078e-06
16.05263157894737	1.9054607179612764e-06
18.421052631578945	2.344228815321879e-06
20.789473684210527	2.884031503128664e-06
23.157894736842103	3.548133892330928e-06
25.526315789473685	4.073802778050195e-06
27.89473684210526	5.0118723362678766e-06
30.263157894736842	5.75439937336959e-06
32.63157894736842	6.6069344800881795e-06
34.99999999999999	7.585775750299531e-06
37.368421052631575	8.709635899555523e-06
39.73684210526316	9.66050878989812e-06
42.10526315789473	9.66050878989812e-06
44.47368421052631	9.66050878989812e-06
46.84210526315789	9.66050878989812e-06
49.21052631578947	9.66050878989812e-06
51.57894736842105	9.66050878989812e-06
53.94736842105262	9.66050878989812e-06
56.315789473684205	9.66050878989812e-06
56.315789473684205	9.66050878989812e-06
